productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
CPE12000SG,TLR001023930,11/29/22 19:00,248334,WLTGG-122,1.001E+12,192.168.203.18,18147640,2,-999999,-87.6,-86.1,-85.5,-87.2,14.4,16.2,15.2,14.9,-9.3,-9.7,-9.5,-9.1,-56,,,,,488
CPE9000,GMK180819003927,11/29/22 19:00,248335,WLTMS-110,1.001E+12,192.168.203.47,8309807,2,7,-95,-105,,,11,2,,,-9,,,,,,,,,605
CPE12000SG,TLR001052820,11/29/22 19:00,248336,WLTGG-122,1.001E+12,192.168.203.46,2680655,2,0.6,-90.2,-89.1,-89.9,-89.6,15.3,16.9,15.4,16.2,-9.6,-9.4,-9.8,-9.6,-60,,,,,371
CPE12000SG,TLR001061848,11/29/22 19:00,248337,WLTGG-122,1.001E+12,192.168.203.37,,2,,,,,,,,,,,,,,,,,,,605
CPE12000SG,TLR001021183,11/29/22 19:00,248338,WLTGG-122,1.001E+12,192.168.203.16,5368941,2,-999999,-102.4,-103.7,-108.7,-103.8,7.2,3.9,-2.3,4,-9.6,-10.1,-12,-10.1,-73,,,,,605
CPE12300,21140003126,11/29/22 19:00,248355,CPE12300HG,1.001E+12,192.168.203.44,653392,,6.4,-92.2,-97.7,-102,-93.3,25.7,21.4,20.8,25.1,-9.1,-9.1,-9.8,-9.3,-63,-61.6,-66.8,-70,-64.2,
CPE12000SG,TLR001024707,11/29/22 19:00,248354,WLTGG-122,1.001E+12,192.168.203.17,12669055,,-999999,-101.6,-98.4,-104.3,-101.6,19.2,21.8,16.3,20.8,-9.6,-9.3,-9.4,-9.2,-69,,,,,
CPE12000SG,TLR001025025,11/29/22 19:00,248347,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,11/29/22 19:00,248348,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,11/29/22 19:00,248349,WLTGG-122,1.001E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,11/29/22 19:00,248350,WLTGG-122,1.001E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023730,11/29/22 20:00,248401,WLTGG-122,1.001E+12,192.168.203.21,278737,,3.9,-96.7,-99.2,-99.9,-104.9,21,18,21,17.2,-9.4,-9.1,-8.9,-9.5,-63,,,,,
CPE12000SG,TLR001025025,11/29/22 20:00,248385,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,11/29/22 20:00,248384,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,11/29/22 20:00,248383,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,11/29/22 20:00,248382,WLTGG-122,1.001E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052332,11/29/22 20:00,248381,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,11/29/22 20:00,248380,WLTGG-122,1.001E+12,192.168.203.34,4690492,,-999999,-91.6,-95.7,-89.9,-88.8,22,15,22.6,27.5,-9.4,-9,-8.7,-9.4,-60,,,,,
CPE12300,21140007371,11/29/22 20:00,248379,CPE12300XG,1.001E+12,192.168.203.33,121073,,4.9,-94,-96.5,0,0,19.3,13.6,0,0,-9.5,-9.1,0,0,-61,-64.5,-67.7,0,0,
CPE12000SG,TLR001024748,11/29/22 20:00,248378,WLTGG-122,1.001E+12,192.168.203.12,32037,2,8.8,-102.8,-102.9,-100.7,-104.4,6.9,4.1,5.5,1.6,-10.1,-10.2,-9.9,-10.7,-71,,,,,605
CPE12000SG,TLR001052420,11/29/22 20:00,248377,WLTGG-122,1.001E+12,192.168.203.23,2097909,2,-3.1,-90,-88,-90.3,-93.7,30.3,28,25.2,26.7,-8.6,-9.2,-9.2,-9,-53,,,,,0
CPE12000SG,TLR001021183,11/29/22 20:00,248376,WLTGG-122,1.001E+12,192.168.203.16,5372541,2,-999999,-102,-102.8,-108.1,-103.1,4.9,5,-0.6,4.9,-9.8,-9.9,-11.5,-9.9,-72,,,,,605
CPE12000SG,TLR001024549,11/29/22 20:00,248386,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052820,11/29/22 20:00,248375,WLTGG-122,1.001E+12,192.168.203.46,2684255,2,-999999,-90.1,-89,-89.9,-89.8,15,16.7,15.4,16.2,-9.6,-9.4,-9.5,-9.4,-60,,,,,371
CPE9000,GMK180819003927,11/29/22 20:00,248374,WLTMS-110,1.001E+12,192.168.203.47,8313407,2,8,-95,-108,,,10,1,,,-9,,,,,,,,,605
CPE12000SG,TLR001061822,11/29/22 20:00,248373,WLTGG-122,1.001E+12,192.168.203.36,3023,2,-1.5,-81.6,-79.4,-80.9,-83.2,17.3,21.2,19.7,17.3,-9.5,-9.4,-9.6,-9.6,-50,,,,,605
CPE12000SG,TLR001023930,11/29/22 20:00,248372,WLTGG-122,1.001E+12,192.168.203.18,18151241,2,-999999,-87.1,-86.1,-85.7,-87.2,15,16,14.4,14.6,-9.3,-9.7,-9.6,-9.1,-56,,,,,488
CPE12000SG,TLR001052550,11/29/22 20:00,248404,WLTGG-122,1.001E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062014,11/29/22 20:00,248403,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052985,11/29/22 20:00,248402,WLTGG-122,1.001E+12,192.168.203.38,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023697,11/29/22 20:00,248400,WLTGG-122,1.001E+12,192.168.203.10,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,11/29/22 20:00,248399,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,11/29/22 20:00,248398,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052427,11/29/22 20:00,248397,WLTGG-122,1.001E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052770,11/29/22 20:00,248371,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
CPE12000SG,TLR001052293,11/29/22 20:00,248370,WLTGG-122,1.001E+12,192.168.203.40,2248525,2,-1.1,-80.4,-79.3,-80,-82.9,20.6,21,19.8,19.1,-9.2,-9.4,-9.5,-9.1,-50,,,,,605
CPE12000SG,TLR001052247,11/29/22 20:00,248369,WLTGG-122,1.001E+12,192.168.203.28,18156764,2,-999999,-91.5,-90.1,-92.9,-96.4,18.9,19.5,17.4,16.3,-9.3,-9.5,-9.6,-9.6,-61,,,,,78
CPE12000SG,TLR001052312,11/29/22 20:00,248396,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,11/29/22 20:00,248395,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001021226,11/29/22 20:00,248394,WLTGG-122,1.001E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140003126,11/29/22 20:00,248393,CPE12300HG,1.001E+12,192.168.203.44,656992,,17.4,-92,-98,-100.4,-93.3,25.1,21.3,19.4,24.7,-9.2,-9.4,-9.9,-9.3,-63,-63.2,-68.7,-70.7,-64.7,
CPE12000SG,TLR001024707,11/29/22 20:00,248392,WLTGG-122,1.001E+12,192.168.203.17,12672655,,-999999,-100.5,-97.6,-103.1,-101.2,20.4,23.3,18.4,21.4,-9.6,-9.3,-8.9,-9.1,-68,,,,,
CPE12000SG,TLR001062295,11/29/22 20:00,248391,WLTGG-122,1.001E+12,192.168.203.26,522089,,-999999,-103.5,-100.8,-99.1,-100.2,14.2,14,18.7,18.3,-9,-8.9,-8.9,-9.1,-70,,,,,
CPE12000SG,TLR001052281,11/29/22 20:00,248390,WLTGG-122,1.001E+12,192.168.203.25,171727,,-11.1,-80.8,-82.1,-84.1,-83.6,23.3,19.5,17.4,21.6,-8.6,-9.2,-9.3,-8.5,-52,,,,,
CPE12000SG,TLR001048674,11/29/22 20:00,248389,WLTGG-122,1.001E+12,192.168.203.11,4650881,,-999999,-88.8,-92.9,-94.2,-92.1,25.2,22.6,20.1,23.6,-9.2,-9.2,-9.4,-9.4,-58,,,,,
CPE12000SG,TLR001052354,11/29/22 20:00,248388,WLTGG-122,1.001E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,11/29/22 20:00,248387,WLTGG-122,1.001E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001061848,11/29/22 20:00,248368,WLTGG-122,1.001E+12,192.168.203.37,,2,,,,,,,,,,,,,,,,,,,605
CPE12000SG,TLR001052382,11/29/22 21:00,248418,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052247,11/29/22 21:00,248405,WLTGG-122,1.001E+12,192.168.203.28,18160364,2,-999999,-91.5,-90.1,-93,-96.5,18.9,19.6,17.2,16.3,-9.2,-9.4,-9.6,-9.5,-61,,,,,78
CPE12000SG,TLR001052293,11/29/22 21:00,248406,WLTGG-122,1.001E+12,192.168.203.40,2252125,2,-999999,-80.4,-79.6,-80.2,-83,20.8,20.9,19.9,18.7,-9.1,-9.4,-9.4,-9.4,-50,,,,,605
CPE12000SG,TLR001052770,11/29/22 21:00,248407,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
CPE12000SG,TLR001023930,11/29/22 21:00,248408,WLTGG-122,1.001E+12,192.168.203.18,18154841,2,0.9,-87.2,-86,-85.5,-87.1,14.8,16,14.9,14.9,-9.2,-9.7,-9.5,-9.1,-56,,,,,488
CPE12000SG,TLR001061822,11/29/22 21:00,248409,WLTGG-122,1.001E+12,192.168.203.36,6623,2,-1.1,-81.6,-79.6,-80.9,-83.1,17,20.6,19.5,17.7,-9.5,-9.5,-9.6,-9.5,-50,,,,,605
CPE9000,GMK180819003927,11/29/22 21:00,248410,WLTMS-110,1.001E+12,192.168.203.47,8317007,2,9,-95,-107,,,8,2,,,-10,,,,,,,,,605
CPE12000SG,TLR001052820,11/29/22 21:00,248411,WLTGG-122,1.001E+12,192.168.203.46,2687855,2,-999999,-90.3,-89,-89.9,-89.8,14.7,16.8,15.1,16,-9.6,-9.3,-9.5,-9.5,-60,,,,,371
CPE12000SG,TLR001021183,11/29/22 21:00,248412,WLTGG-122,1.001E+12,192.168.203.16,5376141,2,-999999,-102,-102.6,-107.4,-103,5.5,4.4,0,4.9,-9.7,-10.1,-11.4,-9.8,-72,,,,,605
CPE12000SG,TLR001052550,11/29/22 21:00,248441,WLTGG-122,1.001E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001061848,11/29/22 21:00,248440,WLTGG-122,1.001E+12,192.168.203.37,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062014,11/29/22 21:00,248439,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052985,11/29/22 21:00,248438,WLTGG-122,1.001E+12,192.168.203.38,3452,,-999999,-101.1,-101.6,-97.6,-96.5,18.8,16.3,23.2,25.5,-8.8,-9.4,-9.3,-9.3,-67,,,,,
CPE12000SG,TLR001023730,11/29/22 21:00,248437,WLTGG-122,1.001E+12,192.168.203.21,282337,,5.9,-98.5,-99.3,-99,-103.6,15.8,14.9,19.1,17.3,-9.5,-9.2,-9,-9.4,-69,,,,,
CPE12000SG,TLR001023697,11/29/22 21:00,248436,WLTGG-122,1.001E+12,192.168.203.10,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,11/29/22 21:00,248435,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,11/29/22 21:00,248434,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052427,11/29/22 21:00,248433,WLTGG-122,1.001E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,11/29/22 21:00,248432,WLTGG-122,1.001E+12,192.168.203.23,2101509,,-3.1,-90.2,-87.8,-90.3,-93.5,30.6,28.1,25.4,26.9,-8.6,-9.1,-9.2,-8.9,-59,,,,,
CPE12000SG,TLR001052312,11/29/22 21:00,248431,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,11/29/22 21:00,248430,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001021226,11/29/22 21:00,248429,WLTGG-122,1.001E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140003126,11/29/22 21:00,248428,CPE12300HG,1.001E+12,192.168.203.44,660592,,0.9,-92.2,-98.2,-101.6,-93.3,25.6,21.7,18.9,24.8,-9.2,-9.3,-10.3,-9.3,-63,-63.3,-69.3,-71.8,-64.2,
CPE12000SG,TLR001024707,11/29/22 21:00,248427,WLTGG-122,1.001E+12,192.168.203.17,12676255,,-999999,-101.3,-98.3,-103.2,-100.6,20.5,23.2,18.5,23.7,-9.5,-9.6,-9.2,-9,-69,,,,,
CPE12000SG,TLR001062295,11/29/22 21:00,248426,WLTGG-122,1.001E+12,192.168.203.26,525689,,7.4,-103.4,-100.8,-98.3,-99.8,7.8,8,16.2,15,-9.5,-9.4,-8.9,-9.2,-70,,,,,
CPE12000SG,TLR001052281,11/29/22 21:00,248425,WLTGG-122,1.001E+12,192.168.203.25,175327,,-999999,-80.8,-82.3,-84.2,-83.5,24.8,21.2,19.4,23.4,-8.5,-9.2,-9.5,-8.9,-48,,,,,
CPE12000SG,TLR001048674,11/29/22 21:00,248424,WLTGG-122,1.001E+12,192.168.203.11,4654481,,-37.6,-89.1,-92.8,-94.4,-92.5,25.1,22.9,20,23.6,-9.2,-9.2,-9.5,-9.4,-60,,,,,
CPE12000SG,TLR001024748,11/29/22 21:00,248413,WLTGG-122,1.001E+12,192.168.203.12,35637,2,8.6,-102.8,-103,-100.3,-104.2,5.7,4.2,5.9,3.3,-10.2,-10.1,-9.6,-10.7,-71,,,,,605
CPE12300,21140007371,11/29/22 21:00,248414,CPE12300XG,1.001E+12,192.168.203.33,124673,,3.9,-94,-96.3,0,0,19.4,14,0,0,-14,-14.4,0,0,-60,-60.3,-62.4,0,0,
CPE12000SG,TLR001052687,11/29/22 21:00,248415,WLTGG-122,1.001E+12,192.168.203.34,4694093,,-999999,-91.6,-95.4,-90.1,-88.8,21.8,14.9,21.8,26,-14.5,-14.5,-14.1,-14.8,-56,,,,,
CPE12000SG,TLR001052332,11/29/22 21:00,248416,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,11/29/22 21:00,248417,WLTGG-122,1.001E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,11/29/22 21:00,248423,WLTGG-122,1.001E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,11/29/22 21:00,248422,WLTGG-122,1.001E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,11/29/22 21:00,248421,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001025025,11/29/22 21:00,248420,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,11/29/22 21:00,248419,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,11/29/22 22:00,248459,WLTGG-122,1.001E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052247,11/29/22 22:00,248442,WLTGG-122,1.001E+12,192.168.203.28,18163964,2,-999999,-91.5,-90.1,-93.1,-96.5,18.9,19.6,17.2,16.2,-9.1,-9.3,-9.6,-9.6,-61,,,,,78
CPE12000SG,TLR001052293,11/29/22 22:00,248443,WLTGG-122,1.001E+12,192.168.203.40,2255725,2,-999999,-80.7,-80.4,-81.2,-83.9,20.3,20.6,19.1,17.8,-9.1,-9.3,-9.4,-9.3,-51,,,,,605
CPE12000SG,TLR001052770,11/29/22 22:00,248444,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
CPE12000SG,TLR001023930,11/29/22 22:00,248445,WLTGG-122,1.001E+12,192.168.203.18,18158440,2,-0.1,-87.6,-86.3,-85.7,-87.4,14.6,15.7,14.9,14.8,-9.4,-9.8,-9.6,-9.2,-56,,,,,488
CPE12000SG,TLR001061822,11/29/22 22:00,248446,WLTGG-122,1.001E+12,192.168.203.36,10223,2,-2.1,-81.4,-79.2,-80.5,-82.7,17.3,21.2,20.1,18.5,-9.3,-9.3,-9.6,-9.3,-50,,,,,605
CPE9000,GMK180819003927,11/29/22 22:00,248447,WLTMS-110,1.001E+12,192.168.203.47,8320607,2,9,-95,-107,,,9,3,,,-9,,,,,,,,,605
CPE12000SG,TLR001052820,11/29/22 22:00,248448,WLTGG-122,1.001E+12,192.168.203.46,2691455,2,-999999,-90.4,-88.9,-89.8,-89.6,14.9,17.1,15.5,16.4,-9.6,-9.4,-9.5,-9.5,-60,,,,,371
CPE12000SG,TLR001021183,11/29/22 22:00,248449,WLTGG-122,1.001E+12,192.168.203.16,5379741,2,-999999,-102,-102.9,-108.7,-102.7,5.8,4.7,-1.3,5.7,-9.6,-9.7,-11.8,-9.9,-72,,,,,605
CPE12000SG,TLR001024748,11/29/22 22:00,248450,WLTGG-122,1.001E+12,192.168.203.12,39237,2,8.4,-102.4,-102.9,-100.1,-104.3,6.1,3.4,5.5,3,-10,-10.3,-9.7,-10.5,-71,,,,,0
CPE12300,21140007371,11/29/22 22:00,248451,CPE12300XG,1.001E+12,192.168.203.33,128273,,3.9,-94,-96.6,0,0,19.6,13.9,0,0,-9.5,-9.1,0,0,-65,-64.7,-67.7,0,0,
CPE12000SG,TLR001052687,11/29/22 22:00,248452,WLTGG-122,1.001E+12,192.168.203.34,4697692,,-2.1,-91.7,-95.4,-90.2,-88.8,22.1,15.1,22.3,27.4,-9.5,-9,-8.8,-9.4,-60,,,,,
CPE12000SG,TLR001052332,11/29/22 22:00,248453,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,11/29/22 22:00,248454,WLTGG-122,1.001E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,11/29/22 22:00,248455,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,11/29/22 22:00,248456,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001025025,11/29/22 22:00,248457,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,11/29/22 22:00,248458,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,11/29/22 22:00,248460,WLTGG-122,1.001E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,11/29/22 22:00,248461,WLTGG-122,1.001E+12,192.168.203.11,4658081,,-999999,-89,-92.8,-94.5,-92,25.3,23.1,20,23.8,-9.2,-9.3,-9.5,-9.4,-60,,,,,
CPE12000SG,TLR001052281,11/29/22 22:00,248462,WLTGG-122,1.001E+12,192.168.203.25,178927,,-12.1,-80.7,-82.4,-84.1,-83.3,25.2,21.2,19.9,23.9,-8.7,-9.3,-9.2,-8.4,-52,,,,,
CPE12000SG,TLR001062295,11/29/22 22:00,248463,WLTGG-122,1.001E+12,192.168.203.26,529289,,-999999,-103.7,-100.8,-98.6,-100.1,13.8,14.2,19.5,18.2,-9.1,-8.9,-8.9,-9,-70,,,,,
CPE12000SG,TLR001024707,11/29/22 22:00,248464,WLTGG-122,1.001E+12,192.168.203.17,12679855,,-999999,-100.9,-97.7,-103.2,-100.1,21,23.7,19,24.1,-9.5,-9.2,-9.1,-9,-69,,,,,
CPE12300,21140003126,11/29/22 22:00,248465,CPE12300HG,1.001E+12,192.168.203.44,664192,,4.9,-92.2,-97.5,-101.8,-93.3,25.8,22.6,18.9,24.3,-9.1,-9.2,-10.2,-9.4,-63,-62.4,-67.7,-71,-63.2,
CPE12000SG,TLR001021226,11/29/22 22:00,248466,WLTGG-122,1.001E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,11/29/22 22:00,248467,WLTGG-122,1.001E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052312,11/29/22 22:00,248468,WLTGG-122,1.001E+12,192.168.203.24,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,11/29/22 22:00,248469,WLTGG-122,1.001E+12,192.168.203.23,2105109,,-4.1,-90,-88,-90.4,-93.5,30.7,28.3,25.3,26.8,-8.7,-9.2,-9.1,-8.8,-59,,,,,
CPE12000SG,TLR001052427,11/29/22 22:00,248470,WLTGG-122,1.001E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,11/29/22 22:00,248471,WLTGG-122,1.001E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,11/29/22 22:00,248472,CPE12300HG,1.001E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023697,11/29/22 22:00,248473,WLTGG-122,1.001E+12,192.168.203.10,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023730,11/29/22 22:00,248474,WLTGG-122,1.001E+12,192.168.203.21,285938,,-999999,-97.2,-99.2,-99.7,-104.3,20.7,18.4,21.2,19.1,-9.5,-9.2,-9.1,-9.2,-68,,,,,
CPE12000SG,TLR001052985,11/29/22 22:00,248475,WLTGG-122,1.001E+12,192.168.203.38,7052,,20,-100.6,-101,-97.7,-96.6,19,16.6,23.2,25.3,-8.8,-9.4,-9.3,-9.3,-67,,,,,
CPE12000SG,TLR001062014,11/29/22 22:00,248476,WLTGG-122,1.001E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001061848,11/29/22 22:00,248477,WLTGG-122,1.001E+12,192.168.203.37,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052550,11/29/22 22:00,248478,WLTGG-122,1.001E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140007371,11/29/22 23:00,248488,CPE12300XG,1.001E+12,192.168.203.33,131873,,4.9,-94.3,-96.7,0,0,19.5,14.1,0,0,-9.6,-9,0,0,-65,-65,-67.9,0,0,
CPE12000SG,TLR001024748,11/29/22 23:00,248487,WLTGG-122,1.001E+12,192.168.203.12,42837,2,9.5,-102.7,-102.7,-101,-104.5,6,4.7,5.4,3.5,-9.9,-10.1,-9.9,-10.1,-71,,,,,605
CPE12000SG,TLR001021183,11/29/22 23:00,248486,WLTGG-122,1.001E+12,192.168.203.16,5383341,2,8.7,-102.6,-103.4,-106.8,-102.9,5.7,4.1,1.8,5.2,-9.8,-9.9,-10.6,-9.7,-73,,,,,605
CPE12000SG,TLR001052820,11/29/22 23:00,248485,WLTGG-122,1.001E+12,192.168.203.46,2695055,2,-999999,-90.6,-89.2,-90.2,-89.9,14.9,17,14.9,16.1,-9.6,-9.4,-9.7,-9.5,-60,,,,,371
CPE9000,GMK180819003927,11/29/22 23:00,248484,WLTMS-110,1.001E+12,192.168.203.47,8324207,2,8,-95,-105,,,9,2,,,-9,,,,,,,,,605
CPE12000SG,TLR001061822,11/29/22 23:00,248483,WLTGG-122,1.001E+12,192.168.203.36,13823,2,-3.1,-82.1,-79.9,-81.3,-83.5,16.8,20.4,19.4,17.7,-9.5,-9.4,-9.5,-9.5,-51,,,,,605
CPE12000SG,TLR001023930,11/29/22 23:00,248482,WLTGG-122,1.001E+12,192.168.203.18,18162040,2,-999999,-87.9,-86.5,-86,-87.8,14.5,15.6,14.5,14.5,-9.2,-9.6,-9.5,-9.2,-56,,,,,488
CPE12000SG,TLR001052770,11/29/22 23:00,248481,WLTGG-122,1.001E+12,192.168.203.43,,2,,,,,,,,,,,,,,,,,,,605
CPE12000SG,TLR001052687,11/29/22 23:00,248489,WLTGG-122,1.001E+12,192.168.203.34,4701292,,-2.1,-91.9,-95.5,-90.4,-89,22,15.1,22.2,27.6,-9.3,-9.1,-8.9,-9.4,-60,,,,,
CPE12000SG,TLR001052332,11/29/22 23:00,248490,WLTGG-122,1.001E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,11/29/22 23:00,248491,WLTGG-122,1.001E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,11/29/22 23:00,248492,WLTGG-122,1.001E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,11/29/22 23:00,248493,WLTGG-122,1.001E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001025025,11/29/22 23:00,248494,WLTGG-122,1.001E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,11/29/22 23:00,248495,WLTGG-122,1.001E+12,192.168.203.19,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,11/29/22 23:00,248496,WLTGG-122,1.001E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,11/29/22 23:00,248497,WLTGG-122,1.001E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,11/29/22 23:00,248498,WLTGG-122,1.001E+12,192.168.203.11,4661681,,-999999,-89.3,-93,-94.6,-92.1,25.3,23.1,20.1,23.8,-9.2,-9.3,-9.5,-9.4,-60,,,,,
CPE12000SG,TLR001052281,11/29/22 23:00,248499,WLTGG-122,1.001E+12,192.168.203.25,182527,,-999999,-81,-82.6,-84.4,-83.1,25.3,21.4,19.7,24,-8.5,-9.2,-9.3,-8.4,-53,,,,,
CPE12000SG,TLR001062295,11/29/22 23:00,248500,WLTGG-122,1.001E+12,192.168.203.26,532889,,8.7,-103.1,-101.4,-98.5,-100,14.6,14.2,19.9,18.5,-9.1,-8.7,-9,-9.1,-70,,,,,
CPE12000SG,TLR001024707,11/29/22 23:00,248501,WLTGG-122,1.001E+12,192.168.203.17,12683455,,-999999,-101.2,-98,-103.4,-100.1,21.2,23.5,19,23.9,-9.5,-9.5,-9.2,-9.1,-69,,,,,
CPE12300,21140003126,11/29/22 23:00,248502,CPE12300HG,1.001E+12,192.168.203.44,667792,,1.9,-92.2,-97.4,-102.1,-93.6,25.9,22.8,18.7,24.5,-9.1,-8.9,-10.2,-9.4,-63,-63.3,-68.7,-72.2,-64.4,
